frame_num,visible,x,y,in_zone,speed_km_hr,valid_speed,on_table
1347,1,1668,660,False,116.05949146285235,True,True
1348,1,1732,678,False,79.67768066951858,True,True
1349,1,1766,690,False,43.21128936391839,True,True
1350,0,0,0,False,0.0,False,False
1351,0,0,0,False,0.0,False,False
1352,0,0,0,False,0.0,False,False
1353,0,0,0,False,0.0,False,False
1354,0,0,0,False,0.0,False,False
1355,0,0,0,False,0.0,False,False
1356,0,0,0,False,0.0,False,False
1357,0,0,0,False,0.0,False,False
1358,0,0,0,False,0.0,False,False
1359,0,0,0,False,0.0,False,False
1360,0,0,0,False,0.0,False,False
1361,0,0,0,False,0.0,False,False
1362,0,0,0,False,0.0,False,False
1363,0,0,0,False,0.0,False,False
1364,0,0,0,False,0.0,False,False
1365,0,0,0,False,0.0,False,False
1366,0,0,0,False,0.0,False,False
1367,0,0,0,False,0.0,False,False
1368,0,0,0,False,0.0,False,False
1369,0,0,0,False,0.0,False,False
1370,0,0,0,False,0.0,False,False
1371,0,0,0,False,0.0,False,False
1372,0,0,0,False,0.0,False,False
1373,0,0,0,False,0.0,False,False
1374,0,0,0,False,0.0,False,False
1375,0,0,0,False,0.0,False,False
1376,0,0,0,False,0.0,False,False
1377,0,0,0,False,0.0,False,False
1378,0,0,0,False,0.0,False,False
1379,0,0,0,False,0.0,False,False
1380,0,0,0,False,0.0,False,False
1381,0,0,0,False,0.0,False,False
1382,0,0,0,False,0.0,False,False
1383,0,0,0,False,0.0,False,False
1384,0,0,0,False,0.0,False,False
1385,0,0,0,False,0.0,False,False
1386,0,0,0,False,0.0,False,False
1387,0,0,0,False,0.0,False,False
1388,0,0,0,False,0.0,False,False
1389,0,0,0,False,0.0,False,False
1390,0,0,0,False,0.0,False,False
1391,0,0,0,False,0.0,False,False
1392,0,0,0,False,0.0,False,False
1393,0,0,0,False,0.0,False,False
1394,0,0,0,False,0.0,False,False
1395,0,0,0,False,0.0,False,False
1396,0,0,0,False,0.0,False,False
1397,0,0,0,False,0.0,False,False
1398,0,0,0,False,0.0,False,False
1399,0,0,0,False,0.0,False,False
1400,0,0,0,False,0.0,False,False
1401,0,0,0,False,0.0,False,False
1402,0,0,0,False,0.0,False,False
1403,0,0,0,False,0.0,False,False
1404,0,0,0,False,0.0,False,False
1405,0,0,0,False,0.0,False,False
1406,0,0,0,False,0.0,False,False
1407,0,0,0,False,0.0,False,False
1408,0,0,0,False,0.0,False,False
1409,0,0,0,False,0.0,False,False
1410,0,0,0,False,0.0,False,False
1411,0,0,0,False,0.0,False,False
1412,0,0,0,False,0.0,False,False
1413,0,0,0,False,0.0,False,False
1414,0,0,0,False,0.0,False,False
1415,0,0,0,False,0.0,False,False
1416,0,0,0,False,0.0,False,False
1417,0,0,0,False,0.0,False,False
1418,0,0,0,False,0.0,False,False
1419,0,0,0,False,0.0,False,False
1420,0,0,0,False,0.0,False,False
1421,0,0,0,False,0.0,False,False
1422,0,0,0,False,0.0,False,False
1423,1,1908,540,False,0.0,False,False
1424,1,1867,532,False,50.063737046804334,True,False
1425,1,1837,528,False,36.27214892680624,True,False
1426,1,1803,521,False,41.60246582774415,True,False
1427,1,1766,513,False,45.36789658176165,True,False
1428,1,1740,510,False,31.36684478157956,True,False
1429,0,0,0,False,0.0,False,False
1430,0,0,0,False,0.0,False,False
1431,0,0,0,False,0.0,False,False
1432,0,0,0,False,0.0,False,False
1433,0,0,0,False,0.0,False,False
1434,0,0,0,False,0.0,False,False
1435,1,1503,476,False,0.0,False,False
1436,0,0,0,False,0.0,False,False
1437,0,0,0,False,0.0,False,False
1438,1,1410,472,False,37.186780293270495,True,False
1439,0,0,0,False,0.0,False,False
1440,0,0,0,False,0.0,False,False
1441,1,1308,468,False,40.779148567053404,True,False
1442,1,1282,472,False,31.52670596514671,True,False
1443,1,1256,472,False,31.160103896103895,True,False
1444,1,1222,476,False,41.028851006549786,True,False
1445,1,1196,476,False,31.160103896103895,True,False
1446,1,1170,480,True,31.52670596514671,True,False
1447,1,1140,480,True,35.95396603396603,True,False
1448,1,1110,483,True,36.13328867273638,True,False
1449,1,1087,487,True,27.978459613235657,True,False
1450,1,1053,487,True,40.74782817182817,True,False
1451,1,1027,495,True,32.60178724553765,True,False
1452,1,1005,498,True,26.610253309387478,True,False
1453,1,975,502,False,36.27214892680624,True,False
1454,1,948,506,False,32.71174299528857,True,False
1455,1,926,513,False,27.66872542568301,True,False
1456,1,896,517,False,36.27214892680624,True,False
1457,1,870,525,False,32.60178724553765,True,True
1458,1,851,528,False,23.052944840120766,True,True
1459,1,821,536,False,37.21037664897919,True,True
1460,1,798,536,False,27.56470729270729,True,True
1461,1,776,528,False,28.055358868518574,True,True
1462,1,753,521,False,28.813065618923936,True,True
1463,1,727,506,False,35.97393491416924,True,False
1464,1,708,502,False,23.269991475347883,True,False
1465,1,682,491,False,33.834106326745236,True,False
1466,1,660,483,False,28.055358868518574,True,False
1467,1,641,476,False,24.26707751859958,True,False
1468,1,615,468,False,32.60178724553765,True,False
1469,1,592,461,False,28.813065618923936,True,False
1470,1,570,457,False,26.79850403755552,True,False
1471,1,547,450,False,28.813065618923936,True,False
1472,1,525,442,False,28.055358868518574,True,False
1473,1,502,438,False,27.978459613235657,True,False
1474,1,483,431,False,24.26707751859958,True,False
1475,1,457,427,False,31.52670596514671,True,False
1476,0,0,0,False,0.0,False,False
1477,1,472,423,False,9.302594162244798,True,False
1478,1,521,427,False,58.920154135561724,True,False
1479,1,603,435,False,98.74076006393884,True,False
1480,1,675,438,False,86.36439009515456,True,False
1481,1,712,442,False,44.601599720894946,True,False
1482,1,810,453,False,118.18717558499993,True,False
1483,1,843,457,False,39.83884033475929,True,False
1484,1,918,465,False,90.39481410241245,True,False
1485,1,1005,480,True,105.80489238749742,True,False
1486,1,1065,487,True,72.39565150279482,True,False
1487,1,1110,491,True,54.143590384577294,True,False
1488,1,1196,510,True,105.55345293522967,True,False
1489,1,1256,521,False,73.10639760239759,True,False
1490,1,1293,525,False,44.601599720894946,True,False
1491,1,1383,543,False,109.99798463894697,True,True
1492,1,1443,558,False,74.12099980895582,True,True
1493,1,1485,566,False,51.2405337305108,True,True
1494,1,1567,585,False,100.87777074401951,True,True
1495,1,1627,600,False,74.12099980895582,True,True
1496,1,1657,607,False,36.91974181653183,True,True
1497,1,1747,633,False,112.27261971184355,True,False
1498,1,1792,645,False,55.815564973468774,True,False
1499,1,1837,652,False,54.57954678965233,True,False
1500,0,0,0,False,0.0,False,False
1501,0,0,0,False,0.0,False,False
1502,0,0,0,False,0.0,False,False
1503,1,420,438,False,0.0,False,False
1504,1,420,446,False,9.587724275724275,True,False
1505,1,420,446,False,0.0,True,False
1506,1,423,450,False,5.992327672327672,True,False
1507,1,420,453,False,5.084658638633636,True,False
1508,1,420,453,False,0.0,True,False
1509,1,420,453,False,0.0,True,False
1510,1,420,457,False,4.7938621378621376,True,False
1511,1,420,457,False,0.0,True,False
1512,0,0,0,False,0.0,False,False
1513,0,0,0,False,0.0,False,False
1514,0,0,0,False,0.0,False,False
1515,0,0,0,False,0.0,False,False
1516,0,0,0,False,0.0,False,False
1517,0,0,0,False,0.0,False,False
1518,0,0,0,False,0.0,False,False
1519,0,0,0,False,0.0,False,False
1520,0,0,0,False,0.0,False,False
1521,0,0,0,False,0.0,False,False
1522,0,0,0,False,0.0,False,False
1523,0,0,0,False,0.0,False,False
1524,0,0,0,False,0.0,False,False
1525,0,0,0,False,0.0,False,False
1526,0,0,0,False,0.0,False,False
1527,0,0,0,False,0.0,False,False
1528,0,0,0,False,0.0,False,False
1529,0,0,0,False,0.0,False,False
1530,0,0,0,False,0.0,False,False
1531,0,0,0,False,0.0,False,False
1532,0,0,0,False,0.0,False,False
1533,0,0,0,False,0.0,False,False
1534,0,0,0,False,0.0,False,False
1535,0,0,0,False,0.0,False,False
1536,0,0,0,False,0.0,False,False
1537,0,0,0,False,0.0,False,False
1538,0,0,0,False,0.0,False,False
1539,0,0,0,False,0.0,False,False
1540,0,0,0,False,0.0,False,False
1541,0,0,0,False,0.0,False,False
1542,0,0,0,False,0.0,False,False
1543,0,0,0,False,0.0,False,False
1544,0,0,0,False,0.0,False,False
1545,0,0,0,False,0.0,False,False
1546,0,0,0,False,0.0,False,False
1547,0,0,0,False,0.0,False,False
1548,0,0,0,False,0.0,False,False
1549,0,0,0,False,0.0,False,False
1550,0,0,0,False,0.0,False,False
1551,0,0,0,False,0.0,False,False
1552,0,0,0,False,0.0,False,False
1553,0,0,0,False,0.0,False,False
1554,0,0,0,False,0.0,False,False
1555,0,0,0,False,0.0,False,False
1556,0,0,0,False,0.0,False,False
1557,0,0,0,False,0.0,False,False
1558,0,0,0,False,0.0,False,False
1559,0,0,0,False,0.0,False,False
1560,0,0,0,False,0.0,False,False
1561,0,0,0,False,0.0,False,False
1562,0,0,0,False,0.0,False,False
1563,0,0,0,False,0.0,False,False
1564,0,0,0,False,0.0,False,False
1565,0,0,0,False,0.0,False,False
1566,0,0,0,False,0.0,False,False
1567,0,0,0,False,0.0,False,False
1568,0,0,0,False,0.0,False,False
1569,0,0,0,False,0.0,False,False
1570,0,0,0,False,0.0,False,False
1571,0,0,0,False,0.0,False,False
1572,1,1897,540,False,0.0,False,False
1573,1,1863,532,False,41.86060149482023,True,False
1574,1,1830,525,False,40.4293426517103,True,False
1575,1,1796,517,False,41.86060149482023,True,False
1576,1,1758,513,False,45.79330377315626,True,False
1577,1,1728,506,False,36.91974181653183,True,False
1578,0,0,0,False,0.0,False,False
1579,0,0,0,False,0.0,False,False
1580,0,0,0,False,0.0,False,False
1581,0,0,0,False,0.0,False,False
1582,0,0,0,False,0.0,False,False
1583,0,0,0,False,0.0,False,False
1584,0,0,0,False,0.0,False,False
1585,1,1458,472,False,0.0,False,False
1586,0,0,0,False,0.0,False,False
1587,0,0,0,False,0.0,False,False
1588,0,0,0,False,0.0,False,False
1589,0,0,0,False,0.0,False,False
1590,1,1297,472,False,0.0,False,False
1591,1,1271,472,False,31.160103896103895,True,False
1592,1,1241,472,False,35.95396603396603,True,False
1593,1,1215,476,False,31.52670596514671,True,False
1594,1,1185,476,False,35.95396603396603,True,False
1595,1,1155,480,True,36.27214892680624,True,False
1596,1,1132,483,True,27.798200748759736,True,False
1597,1,1102,483,True,35.95396603396603,True,False
1598,1,1072,487,True,36.27214892680624,True,False
1599,1,1050,491,True,26.79850403755552,True,False
1600,1,1020,495,True,36.27214892680624,True,False
1601,1,993,498,True,32.55770096810735,True,False
1602,1,967,502,False,31.52670596514671,True,False
1603,1,941,506,False,31.52670596514671,True,False
1604,1,915,513,False,32.2696720938372,True,False
1605,1,892,517,False,27.978459613235657,True,False
1606,1,866,521,False,31.52670596514671,True,True
1607,1,843,528,False,28.813065618923936,True,True
1608,1,821,521,False,27.66872542568301,True,True
1609,1,798,513,False,29.184542910930492,True,False
1610,1,780,506,False,23.14621404708675,True,False
1611,1,750,495,False,38.29467782453713,True,False
1612,1,727,487,False,29.184542910930492,True,False
1613,1,708,480,False,24.26707751859958,True,False
1614,1,686,472,False,28.055358868518574,True,False
1615,1,663,465,False,28.813065618923936,True,False
1616,1,641,457,False,28.055358868518574,True,False
1617,1,622,450,False,24.26707751859958,True,False
1618,1,600,446,False,26.79850403755552,True,False
1619,1,577,438,False,29.184542910930492,True,False
1620,1,555,435,False,26.610253309387478,True,False
1621,1,536,427,False,24.706999936318606,True,False
1622,1,513,423,False,27.978459613235657,True,False
1623,1,495,420,False,21.869943740702343,True,False
1624,1,472,416,False,27.978459613235657,True,False
1625,1,453,412,False,23.269991475347883,True,False
1626,1,502,420,False,59.50233529827914,True,False
1627,1,562,423,False,71.99776087505812,True,False
1628,1,611,431,False,59.50233529827914,True,False
1629,1,693,442,False,99.15446493895541,True,False
1630,1,753,450,False,72.54429785361248,True,False
1631,1,791,453,False,45.68339340503785,True,False
1632,1,888,468,False,117.63291795141846,True,False
1633,1,948,480,False,73.331989759298,True,False
1634,1,997,483,True,58.834771401759006,True,False
1635,1,1080,498,True,101.08401406634341,True,False
1636,1,1128,506,True,58.31984997520625,True,False
1637,0,0,0,False,0.0,False,False
1638,1,1271,536,False,87.55567933714416,True,True
1639,1,1331,547,False,73.10639760239759,True,True
1640,1,1391,562,False,74.12099980895582,True,True
1641,1,1455,573,False,77.82647306991058,True,True
1642,1,1515,588,False,74.12099980895582,True,True
1643,1,1575,603,False,74.12099980895582,True,True
1644,1,1608,607,False,39.83884033475929,True,True
1645,1,1683,630,False,94.01654667107819,True,True
1646,0,0,0,False,0.0,False,False
1647,1,1815,667,False,82.14735988425306,True,False
1648,1,1867,682,False,64.86123817548392,True,False
1649,1,1905,693,False,47.41139348698003,True,False
1650,0,0,0,False,0.0,False,False
1651,0,0,0,False,0.0,False,False
1652,0,0,0,False,0.0,False,False
1653,0,0,0,False,0.0,False,False
1654,0,0,0,False,0.0,False,False
1655,0,0,0,False,0.0,False,False
1656,1,315,555,False,0.0,False,False
1657,1,307,555,False,9.587724275724275,True,False
1658,1,307,555,False,0.0,True,False
1659,0,0,0,False,0.0,False,False
1660,0,0,0,False,0.0,False,False
1661,0,0,0,False,0.0,False,False
1662,0,0,0,False,0.0,False,False
1663,0,0,0,False,0.0,False,False
1664,0,0,0,False,0.0,False,False
1665,0,0,0,False,0.0,False,False
1666,0,0,0,False,0.0,False,False
1667,0,0,0,False,0.0,False,False
1668,0,0,0,False,0.0,False,False
1669,1,1897,566,False,0.0,False,False
1670,1,1908,573,False,15.62607878968038,True,False
1671,1,1897,562,False,18.643748341656664,True,False
1672,1,1871,551,False,33.834106326745236,True,False
1673,1,1856,540,False,22.29274757642962,True,False
1674,1,1833,528,False,31.090884771972693,True,False
1675,1,1811,517,False,29.478354441311076,True,False
1676,1,1796,506,False,22.29274757642962,True,False
1677,1,1773,487,False,35.75366382901989,True,False
1678,1,1751,476,False,29.478354441311076,True,False
1679,1,1728,468,False,29.184542910930492,True,False
1680,1,1706,457,False,29.478354441311076,True,False
1681,1,1683,446,False,30.554995733040833,True,False
1682,1,1661,435,False,29.478354441311076,True,False
1683,1,1642,427,False,24.706999936318606,True,False
1684,1,1616,416,False,33.834106326745236,True,False
1685,1,1597,408,False,24.706999936318606,True,False
1686,1,1575,401,False,27.66872542568301,True,False
1687,1,1552,390,False,30.554995733040833,True,False
1688,1,1530,382,False,28.055358868518574,True,False
1689,1,1507,375,False,28.813065618923936,True,False
1690,1,1481,367,False,32.60178724553765,True,False
1691,1,1458,363,False,27.978459613235657,True,False
1692,1,1436,352,False,29.478354441311076,True,False
1693,1,1413,345,False,28.813065618923936,True,False
1694,1,1391,341,False,26.79850403755552,True,False
1695,0,0,0,False,0.0,False,False
1696,0,0,0,False,0.0,False,False
1697,0,0,0,False,0.0,False,False
1698,1,1293,322,False,29.90915953528286,True,False
1699,1,1267,315,False,32.2696720938372,True,False
1700,1,1237,311,False,36.27214892680624,True,False
1701,1,1218,307,False,23.269991475347883,True,False
1702,0,0,0,False,0.0,False,False
1703,1,1162,307,False,33.55703496503496,True,False
1704,1,1151,300,False,15.62607878968038,True,False
1705,1,1110,296,False,49.37038003196942,True,False
1706,1,1087,296,False,27.56470729270729,True,False
1707,1,1057,292,False,36.27214892680624,True,False
1708,1,1027,292,False,35.95396603396603,True,False
1709,1,1001,296,False,31.52670596514671,True,False
1710,1,978,292,False,27.978459613235657,True,False
1711,1,933,300,False,54.776561797208245,True,False
1712,1,1905,540,False,0.0,False,False
1713,1,1871,536,False,41.028851006549786,True,False
1714,1,1837,528,False,41.86060149482023,True,False
1715,1,1800,521,False,45.1298265639687,True,False
1716,1,1770,513,False,37.21037664897919,True,False
1717,1,1732,510,False,45.68339340503785,True,False
1718,1,1702,502,False,37.21037664897919,True,False
1719,1,712,326,False,0.0,False,False
1720,1,678,322,False,41.028851006549786,True,False
1721,1,637,337,False,52.322320559175814,True,False
1722,1,615,348,False,29.478354441311076,True,False
1723,1,577,348,False,45.5416903096903,True,False
1724,1,543,363,False,44.537146508434155,True,False
1725,1,525,371,False,23.60703325860923,True,False
1726,1,480,378,False,54.57954678965233,True,False
1727,1,442,393,False,48.96138758916699,True,False
1728,0,0,0,False,0.0,False,False
1729,0,0,0,False,0.0,False,False
1730,0,0,0,False,0.0,False,False
1731,1,1286,476,False,0.0,False,False
1732,1,1256,476,False,35.95396603396603,True,False
1733,1,1226,476,False,35.95396603396603,True,False
1734,1,1200,480,False,31.52670596514671,True,False
1735,1,1170,480,True,35.95396603396603,True,False
1736,1,1140,483,True,36.13328867273638,True,False
1737,1,1113,487,True,32.71174299528857,True,False
1738,1,1083,487,True,35.95396603396603,True,False
1739,1,1057,491,True,31.52670596514671,True,False
1740,1,1031,495,True,31.52670596514671,True,False
1741,1,1001,498,True,36.13328867273638,True,False
1742,1,975,506,False,32.60178724553765,True,False
1743,1,952,510,False,27.978459613235657,True,False
1744,1,922,513,False,36.13328867273638,True,False
1745,1,896,521,False,32.60178724553765,True,True
1746,1,873,525,False,27.978459613235657,True,True
1747,1,847,532,False,32.2696720938372,True,True
1748,1,821,540,False,32.60178724553765,True,True
1749,1,798,540,False,27.56470729270729,True,True
1750,1,772,532,False,32.60178724553765,True,True
1751,1,750,525,False,27.66872542568301,True,True
1752,1,727,517,False,29.184542910930492,True,True
1753,1,701,510,False,32.2696720938372,True,False
1754,1,678,502,False,29.184542910930492,True,False
1755,1,656,498,False,26.79850403755552,True,False
1756,1,633,491,False,28.813065618923936,True,False
1757,1,607,483,False,32.60178724553765,True,False
1758,1,588,480,False,23.052944840120766,True,False
1759,1,562,476,False,31.52670596514671,True,False
1760,1,540,472,False,26.79850403755552,True,False
1761,1,517,468,False,27.978459613235657,True,False
1762,1,495,465,False,26.610253309387478,True,False
1763,1,472,461,False,27.978459613235657,True,False
1764,1,453,457,False,23.269991475347883,True,False
1765,1,431,457,False,26.366241758241756,True,False
1766,1,412,453,False,23.269991475347883,True,False
1767,0,0,0,False,0.0,False,False
1768,1,521,468,False,65.93194508198414,True,False
1769,1,573,472,False,62.50431515872152,True,False
1770,1,656,487,False,101.08401406634341,True,False
1771,1,708,491,False,62.50431515872152,True,False
1772,1,753,498,False,54.57954678965233,True,False
1773,0,0,0,False,0.0,False,False
1774,1,918,532,False,0.0,False,True
1775,1,956,536,False,45.79330377315626,True,True
1776,1,1042,555,True,105.55345293522967,True,True
1777,1,1095,566,True,64.87230948019466,True,True
1778,1,1151,581,True,69.4799992873576,True,True
1779,0,0,0,False,0.0,False,False
1780,0,0,0,False,0.0,False,False
1781,0,0,0,False,0.0,False,False
1782,0,0,0,False,0.0,False,False
1783,0,0,0,False,0.0,False,False
1784,0,0,0,False,0.0,False,False
1785,0,0,0,False,0.0,False,False
1786,0,0,0,False,0.0,False,False
1787,0,0,0,False,0.0,False,False
1788,1,1188,585,True,0.0,False,True
1789,1,1181,588,True,9.127241585687432,True,True
1790,1,1173,592,True,10.719401615022209,True,True
1791,1,1166,592,True,8.38925874125874,True,True
1792,1,1155,596,True,14.027679434259287,True,True
1793,1,1147,603,True,12.739863382905595,True,True
1794,1,1136,603,True,13.183120879120878,True,True
1795,1,1125,611,True,16.300893622768825,True,True
1796,1,1117,615,True,10.719401615022209,True,True
1797,1,1106,618,True,13.664609502259061,True,True
1798,1,1095,626,True,16.300893622768825,True,True
1799,1,1087,630,True,10.719401615022209,True,True
1800,1,1076,633,True,13.664609502259061,True,True
1801,1,1068,633,True,9.587724275724275,True,True
1802,1,1061,633,True,8.38925874125874,True,True
1803,1,1057,630,True,5.992327672327672,True,True
1804,1,1046,626,True,14.027679434259287,True,True
1805,1,1038,626,True,9.587724275724275,True,True
1806,1,1035,626,True,3.595396603396603,True,True
1807,1,1023,622,False,15.159523144488466,True,True
1808,1,1016,622,False,8.38925874125874,True,True
1809,1,1012,622,False,4.7938621378621376,True,True
1810,1,1001,622,False,13.183120879120878,True,True
1811,1,993,622,False,9.587724275724275,True,True
1812,1,990,622,False,3.595396603396603,True,True
1813,1,978,622,False,14.381586413586412,True,True
1814,1,971,626,False,9.662338041313516,True,True
1815,1,967,626,False,4.7938621378621376,True,True
1816,1,956,626,False,13.183120879120878,True,True
1817,1,948,630,False,10.719401615022209,True,True
1818,1,941,630,False,8.38925874125874,True,True
1819,1,933,633,False,10.239694015107501,True,True
1820,1,926,633,False,8.38925874125874,True,True
1821,1,918,637,False,10.719401615022209,True,True
1822,1,911,641,False,9.662338041313516,True,True
1823,1,903,645,False,10.719401615022209,True,True
1824,1,896,648,False,9.127241585687432,True,True
1825,1,885,656,False,16.300893622768825,True,True
1826,1,877,660,False,10.719401615022209,True,True
1827,1,870,663,False,9.127241585687432,True,True
1828,1,862,671,False,13.559089703023028,True,True
1829,1,855,675,False,9.662338041313516,True,True
1830,1,847,678,False,10.239694015107501,True,True
1831,1,836,682,False,14.027679434259287,True,True
1832,1,828,682,False,9.587724275724275,True,True
1833,1,825,678,False,5.992327672327672,True,True
1834,1,817,678,False,9.587724275724275,True,True
1835,1,813,675,False,5.992327672327672,True,True
1836,1,810,675,False,3.595396603396603,True,True
1837,1,802,675,False,9.587724275724275,True,True
1838,1,795,675,False,8.38925874125874,True,True
1839,1,791,675,False,4.7938621378621376,True,True
1840,1,783,675,False,9.587724275724275,True,True
1841,1,776,675,False,8.38925874125874,True,True
1842,1,772,675,False,4.7938621378621376,True,True
1843,1,765,675,False,8.38925874125874,True,True
1844,1,757,678,False,10.239694015107501,True,True
1845,1,750,678,False,8.38925874125874,True,True
1846,1,742,682,False,10.719401615022209,True,True
1847,1,738,682,False,4.7938621378621376,True,True
1848,1,731,686,False,9.662338041313516,True,True
1849,1,723,690,False,10.719401615022209,True,True
1850,1,716,690,False,8.38925874125874,True,True
1851,1,712,693,False,5.992327672327672,True,True
1852,1,705,701,False,12.739863382905595,True,True
1853,1,697,705,False,10.719401615022209,True,True
1854,1,690,708,False,9.127241585687432,True,True
1855,1,686,712,False,6.779544851511514,True,True
1856,1,678,720,False,13.559089703023028,True,True
1857,1,675,723,False,5.084658638633636,True,True
1858,1,663,731,False,17.284515745567354,True,True
1859,1,656,738,False,11.864203490145151,True,True
1860,1,652,742,False,6.779544851511514,True,True
1861,1,645,742,False,8.38925874125874,True,True
1862,1,637,738,False,10.719401615022209,True,True
1863,1,637,738,False,0.0,True,True
1864,1,1800,521,False,0.0,False,False
1865,1,1762,513,False,46.539982950695766,True,False
1866,1,622,735,False,0.0,False,True
1867,1,618,735,False,4.7938621378621376,True,True
1868,1,615,735,False,3.595396603396603,True,True
1869,1,611,735,False,4.7938621378621376,True,True
1870,1,607,735,False,4.7938621378621376,True,True
1871,1,600,738,False,9.127241585687432,True,True
1872,1,596,738,False,4.7938621378621376,True,True
1873,1,588,738,False,9.587724275724275,True,True
1874,1,581,746,False,12.739863382905595,True,True
1875,1,581,746,False,0.0,True,True
1876,1,573,746,False,9.587724275724275,True,True
1877,1,570,753,False,9.127241585687432,True,True
1878,0,0,0,False,0.0,False,False
1879,1,1297,476,False,0.0,False,False
1880,1,1275,476,False,26.366241758241756,True,False
1881,1,1245,480,False,36.27214892680624,True,False
1882,1,1215,480,False,35.95396603396603,True,False
1883,1,1185,483,False,36.13328867273638,True,False
1884,1,1158,483,True,32.35856943056943,True,False
1885,1,1125,487,True,39.83884033475929,True,False
1886,1,1098,491,True,32.71174299528857,True,False
1887,1,1072,495,True,31.52670596514671,True,False
1888,1,1042,495,True,35.95396603396603,True,False
1889,1,1016,502,True,32.2696720938372,True,False
1890,1,993,506,True,27.978459613235657,True,False
1891,1,963,510,False,36.27214892680624,True,False
1892,1,937,517,False,32.2696720938372,True,False
1893,1,911,521,False,31.52670596514671,True,False
1894,1,885,528,False,32.2696720938372,True,True
1895,1,862,536,False,29.184542910930492,True,True
1896,1,840,540,False,26.79850403755552,True,True
1897,1,813,532,False,33.749095875005224,True,True
1898,1,791,521,False,29.478354441311076,True,True
1899,1,768,513,False,29.184542910930492,True,False
1900,1,742,502,False,33.834106326745236,True,False
1901,1,720,495,False,27.66872542568301,True,False
1902,1,697,487,False,29.184542910930492,True,False
1903,1,675,480,False,27.66872542568301,True,False
1904,1,652,472,False,29.184542910930492,True,False
1905,1,630,465,False,27.66872542568301,True,False
1906,1,607,461,False,27.978459613235657,True,False
1907,1,585,453,False,28.055358868518574,True,False
1908,1,562,450,False,27.798200748759736,True,False
1909,1,540,442,False,28.055358868518574,True,False
1910,1,517,438,False,27.978459613235657,True,False
1911,1,495,435,False,26.610253309387478,True,False
1912,1,476,431,False,23.269991475347883,True,False
1913,1,453,423,False,29.184542910930492,True,False
1914,1,435,423,False,21.572379620379618,True,False
1915,1,457,423,False,26.366241758241756,True,False
1916,1,498,427,False,49.37038003196942,True,False
1917,1,577,438,False,95.59218342790267,True,False
1918,1,641,442,False,76.85145638558083,True,False
1919,1,697,450,False,67.79544851511515,True,False
1920,1,772,465,False,91.66498719912249,True,False
1921,1,825,468,False,63.62034845799225,True,False
1922,1,885,480,False,73.331989759298,True,False
1923,1,956,495,False,86.96930038830405,True,False
1924,1,1016,502,True,72.39565150279482,True,False
1925,0,0,0,False,0.0,False,False
1926,1,1140,532,True,76.44857489960724,True,True
1927,1,1215,547,True,91.66498719912249,True,True
1928,1,1267,558,False,63.69931691452797,True,True
1929,1,1331,577,False,80.01047821038154,True,True
1930,1,1387,588,False,68.39658660117352,True,True
1931,1,1447,603,False,74.12099980895582,True,True
1932,1,1511,622,False,80.01047821038154,True,True
1933,1,1582,645,False,89.44439825819612,True,True
1934,1,1623,656,False,50.87482664754514,True,True
1935,1,1695,678,False,90.22782112090688,True,True
1936,1,1755,697,False,75.42719723914091,True,True
1937,1,1800,712,False,56.848211791831744,True,True
1938,0,0,0,False,0.0,False,False
1939,0,0,0,False,0.0,False,False
1940,0,0,0,False,0.0,False,False
1941,0,0,0,False,0.0,False,False
1942,0,0,0,False,0.0,False,False
1943,0,0,0,False,0.0,False,False
1944,0,0,0,False,0.0,False,False
1945,0,0,0,False,0.0,False,False
1946,0,0,0,False,0.0,False,False
1947,0,0,0,False,0.0,False,False
1948,0,0,0,False,0.0,False,False
1949,0,0,0,False,0.0,False,False
1950,0,0,0,False,0.0,False,False
1951,0,0,0,False,0.0,False,False
1952,0,0,0,False,0.0,False,False
1953,0,0,0,False,0.0,False,False
1954,0,0,0,False,0.0,False,False
1955,0,0,0,False,0.0,False,False
1956,0,0,0,False,0.0,False,False
1957,0,0,0,False,0.0,False,False
1958,0,0,0,False,0.0,False,False
1959,0,0,0,False,0.0,False,False
1960,0,0,0,False,0.0,False,False
1961,0,0,0,False,0.0,False,False
1962,0,0,0,False,0.0,False,False
1963,0,0,0,False,0.0,False,False
1964,0,0,0,False,0.0,False,False
1965,0,0,0,False,0.0,False,False
1966,0,0,0,False,0.0,False,False
1967,0,0,0,False,0.0,False,False
1968,0,0,0,False,0.0,False,False
1969,0,0,0,False,0.0,False,False
1970,0,0,0,False,0.0,False,False
1971,0,0,0,False,0.0,False,False
1972,0,0,0,False,0.0,False,False
1973,0,0,0,False,0.0,False,False
1974,0,0,0,False,0.0,False,False
1975,0,0,0,False,0.0,False,False
1976,0,0,0,False,0.0,False,False
1977,0,0,0,False,0.0,False,False
1978,0,0,0,False,0.0,False,False
1979,0,0,0,False,0.0,False,False
1980,0,0,0,False,0.0,False,False
1981,0,0,0,False,0.0,False,False
1982,0,0,0,False,0.0,False,False
1983,0,0,0,False,0.0,False,False
1984,0,0,0,False,0.0,False,False
1985,0,0,0,False,0.0,False,False
1986,0,0,0,False,0.0,False,False
1987,0,0,0,False,0.0,False,False
1988,0,0,0,False,0.0,False,False
1989,0,0,0,False,0.0,False,False
1990,0,0,0,False,0.0,False,False
1991,0,0,0,False,0.0,False,False
1992,0,0,0,False,0.0,False,False
1993,0,0,0,False,0.0,False,False
